"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"26006",26006,"viandes, œufs, poissons","poissons crus","Lieu ou colin d'Alaska, cru","Alaska pollock, raw","2",0,"Glacé","PS","Pas de préparation",3.68,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26152",26152,"viandes, œufs, poissons","poissons cuits","Lieu ou colin d'Alaska, fumé","Alaska pollock, smoked","2",0,"Glacé","PVC","Pas de préparation",3.24,1.8861137000000001,10.692188,0.0000024166586,0.84408807,0.22502629,0.0000024565525,3.897503e-8,7.1006398e-9,0.32462677,0.00042233561,0.078622929,0.86007602,42.463189,24.982497,0.52016426,150.68517,0.000038003574
"26057",26057,"viandes, œufs, poissons","poissons crus","Limande, crue","Common dab, raw","2",0,"Glacé","PS","Pas de préparation",3.64,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26135",26135,"viandes, œufs, poissons","poissons crus","Limande-sole, crue","Lemon sole, raw","2",0,"Glacé","PS","Pas de préparation",3.64,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26017",26017,"viandes, œufs, poissons","poissons cuits","Limande-sole, cuite à la vapeur","Lemon sole, steamed","2",0,"Glacé","PP","Four",3.52,2.33483,13.175866,0.0000028879068,1.6246643,0.27507817,0.0000030057262,4.7818297e-8,8.7049027e-9,0.39683923,0.00051752449,0.096100299,1.0510052,47.720895999999996,30.847379,0.53871628,198.54272,0.000048682636
"26016",26016,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Limande-sole, panée, frite","Lemon sole, breaded, fried","2",0,"Glacé","PS","Poêle",3.52,2.3202734,13.322114,0.0000028913154,1.1471528,0.27532523,0.0000030066473,4.7000739e-8,8.7088334e-9,0.39700173,0.00049496958,0.096247855,1.0515317,48.891041,33.68441,0.5957967,190.35697,0.00004529074
"26194",26194,"viandes, œufs, poissons","poissons crus","Lingue bleue ou Lingue, crue","Blue ling, raw","2",0,"Glacé","PS","Pas de préparation",3.64,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26018",26018,"viandes, œufs, poissons","poissons crus","Lotte ou baudroie, crue","Anglerfish, raw","2",0,"Glacé","PS","Pas de préparation",3.68,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26081",26081,"viandes, œufs, poissons","poissons cuits","Lotte ou baudroie, grillée/poêlée","Anglerfish, grilled","2",0,"Glacé","PP","Four",3.56,2.33483,13.175866,0.0000028879068,1.6246643,0.27507817,0.0000030057262,4.7818297e-8,8.7049027e-9,0.39683923,0.00051752449,0.096100299,1.0510052,47.720895999999996,30.847379,0.53871628,198.54272,0.000048682636
"26172",26172,"viandes, œufs, poissons","poissons crus","Loup tacheté, cru","Spotted wolffish","2",0,"Glacé","PS","Pas de préparation",3.68,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26102",26102,"viandes, œufs, poissons","poissons crus","Maquereau espagnol ou maquereau blanc ou billard, cru","Atlantic chub mackerel, raw","2",0,"Glacé","PS","Pas de préparation",3.57,0.29343400999999997,2.2474976,4.9646419e-7,0.30426689,0.028784828,3.1203061e-7,9.4604255e-9,1.0533701e-9,0.040131872,0.00011879068,0.0098567008,0.10752345,8.2432211,7.8151973,0.2330554,33.593641,0.0000089787167
"26123",26123,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Maquereau, au naturel, appertisé, égoutté","Mackerel, canned in brine, drained","2",0,"Ambiant (long)","Aluminium","Pas de préparation",3.1,0.90648635,8.4652857,0.0000011511062,0.6554663,0.069437016,9.5210645e-7,4.717252e-8,5.9465176e-9,0.10648732,0.0017199305,0.024463651,0.25775443,29.0727877,24.500517,0.89426942,104.74074,0.000025143828
"26051",26051,"viandes, œufs, poissons","poissons crus","Maquereau, cru","Mackerel, raw","2",0,"Glacé","PS","Pas de préparation",3.57,0.29343400999999997,2.2474976,4.9646419e-7,0.30426689,0.028784828,3.1203061e-7,9.4604255e-9,1.0533701e-9,0.040131872,0.00011879068,0.0098567008,0.10752345,8.2432211,7.8151973,0.2330554,33.593641,0.0000089787167
"26097",26097,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Maquereau, filet au vin blanc, appertisé, égoutté","Mackerel, fillet, in white wine, canned, drained","2",0,"Ambiant (long)","Aluminium","Pas de préparation",3.1,0.9065591199999999,8.4662036,0.000001151321,0.65553837,0.069439254,9.5218108e-7,4.7180518e-8,5.9468572e-9,0.10648995,0.0017199912,0.024464185,0.25776025,29.077204899999998,24.510305,0.89431565,104.75477,0.00002514711
"26096",26096,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Maquereau, filet sauce moutarde, appertisé, égoutté","Mackerel, fillet, in mustard sauce, canned, drained","2",0,"Ambiant (long)","Aluminium","Pas de préparation",3.1,0.9065591199999999,8.4662036,0.000001151321,0.65553837,0.069439254,9.5218108e-7,4.7180518e-8,5.9468572e-9,0.10648995,0.0017199912,0.024464185,0.25776025,29.077204899999998,24.510305,0.89431565,104.75477,0.00002514711
"26086",26086,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Maquereau, filet sauce tomate, appertisé, égoutté","Mackerel, fillet, in tomato sauce, canned, drained","2",0,"Ambiant (long)","Aluminium","Pas de préparation",3.1,0.9065591199999999,8.4662036,0.000001151321,0.65553837,0.069439254,9.5218108e-7,4.7180518e-8,5.9468572e-9,0.10648995,0.0017199912,0.024464185,0.25776025,29.077204899999998,24.510305,0.89431565,104.75477,0.00002514711
"26020",26020,"viandes, œufs, poissons","poissons cuits","Maquereau, frit","Mackerel, fried","2",0,"Glacé","PP","Poêle",3.46,0.36934513,2.7542421,6.193206e-7,0.54805951,0.035053802,3.7980507e-7,1.2357179e-8,1.3697485e-9,0.049005746,0.0001729125,0.012212667,0.13182782,10.6566162,13.197646,0.22075804,45.435489,0.00001275747
"26087",26087,"viandes, œufs, poissons","poissons cuits","Maquereau, fumé","Mackerel, smoked","2",0,"Glacé","PVC","Pas de préparation",3.1,0.29076484,2.1284904,5.5575705e-7,0.3084221,0.028494164,3.0829901e-7,1.0508548e-8,1.0935759e-9,0.03991026,0.00015005787,0.0098360795,0.10723503,11.5214985,8.0863756,0.27868252,31.716058,0.000010624615
"26186",26186,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Maquereau, mariné","Mackerel, marinated","2",0,"Glacé","PS","Pas de préparation",3.78,0.29343400999999997,2.2474976,4.9646419e-7,0.30426689,0.028784828,3.1203061e-7,9.4604255e-9,1.0533701e-9,0.040131872,0.00011879068,0.0098567008,0.10752345,8.2432211,7.8151973,0.2330554,33.593641,0.0000089787167
"26019",26019,"viandes, œufs, poissons","poissons cuits","Maquereau, rôti/cuit au four","Mackerel, roasted/baked","2",0,"Glacé","PP","Four",3.46,0.38681647999999996,2.7190941,6.1563804e-7,0.97058503,0.035101038,3.8258405e-7,1.3059071e-8,1.3699293e-9,0.049183847,0.00018505757,0.012107565,0.13174265,9.9392963,10.216235,0.24385307,53.274539,0.000015251339
"30156",30156,"viandes, œufs, poissons","charcuteries","Merguez, boeuf et mouton, crue","Merguez sausage, beef and mutton, raw","2",0,"Glacé","PS","Pas de préparation",2.53,4.0398115,38.459303,8.2792704e-7,1.2203813,0.059411724,0.0000041629205,5.8431952e-7,1.8508103e-8,0.61623034,0.0023574376,0.13737344,2.7256781,180.693808,3471.0768,9.7980896,85.640011,0.000051442362
"30155",30155,"viandes, œufs, poissons","charcuteries","Merguez, boeuf et mouton, cuite","Merguez sausage, beef and mutton, cooked","2",0,"Glacé","PS","Four",2.54,4.0712435000000005,38.545194,8.3707958e-7,1.7644529,0.059659117,0.0000041681971,5.8571133e-7,1.859592e-8,0.61675145,0.002387035,0.13748785,2.7265698,181.02106,3471.6058,9.837544,97.548065,0.000054832141
"30154",30154,"viandes, œufs, poissons","charcuteries","Merguez, bœuf, mouton et porc, crue","Merguez sausage, beef, mutton and pork, raw","2",0,"Glacé","PS","Pas de préparation",2.32,3.3080757,31.442799,9.4599925e-7,1.9732874,0.049513311,0.0000033350237,4.6097854e-7,1.5359495e-8,0.49154734,0.0021349774,0.11086992,2.1668192,169.886424,2570.2885,8.7356345,97.415747,0.000048650423
"30150",30150,"viandes, œufs, poissons","charcuteries","Merguez, crue","Merguez sausage, raw","2",0,"Glacé","PS","Pas de préparation",2.32,2.5638316000000003,24.306355,0.0000010660898,2.7390636,0.039445695,0.0000024929749,3.3552917e-7,1.2157064e-8,0.36473302,0.0019087145,0.083913351,1.5984072,158.894292,1654.1021,7.6550177,109.39278,0.000045810759
"30153",30153,"viandes, œufs, poissons","charcuteries","Merguez, porc et bœuf, crue","Merguez sausage, pork and beef, raw","2",0,"Glacé","PS","Pas de préparation",2.32,2.5638316000000003,24.306355,0.0000010660898,2.7390636,0.039445695,0.0000024929749,3.3552917e-7,1.2157064e-8,0.36473302,0.0019087145,0.083913351,1.5984072,158.894292,1654.1021,7.6550177,109.39278,0.000045810759
"30152",30152,"viandes, œufs, poissons","charcuteries","Merguez, pur bœuf, crue","Merguez sausage, pure beef, raw","2",0,"Glacé","PS","Pas de préparation",2.31,2.8637397,29.620144,6.2387006e-7,1.0495531,0.044181481,0.0000028177306,4.4340329e-7,1.3383297e-8,0.41828826,0.0017310821,0.094963631,1.8463495,146.39101300000002,2111.164,6.3540371,67.724605,0.000044537319
"26095",26095,"viandes, œufs, poissons","poissons crus","Merlan, cru","Whiting, raw","2",0,"Glacé","PS","Pas de préparation",3.57,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26022",26022,"viandes, œufs, poissons","poissons cuits","Merlan, cuit à la vapeur","Whiting, steamed","2",0,"Glacé","PP","Four",3.46,2.33483,13.175866,0.0000028879068,1.6246643,0.27507817,0.0000030057262,4.7818297e-8,8.7049027e-9,0.39683923,0.00051752449,0.096100299,1.0510052,47.720895999999996,30.847379,0.53871628,198.54272,0.000048682636
"26021",26021,"viandes, œufs, poissons","poissons cuits","Merlan, frit","Whiting, fried","2",0,"Glacé","PP","Poêle",3.46,2.3173587,13.211014,0.0000028915893,1.2021387,0.27503094,0.0000030029473,4.7116405e-8,8.704722e-9,0.39666113,0.00050537942,0.096205402,1.0510903,48.438216,33.82879,0.51562125,190.70367,0.000046188767
"26124",26124,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Merlan, pané","Whiting, breaded","2",0,"Glacé","PS","Four",3.46,2.3377455,13.286988,0.0000028876329,1.5696783,0.27537247,0.0000030094262,4.7702767e-8,8.7090166e-9,0.39717984,0.00050711467,0.096142746,1.0514465,48.174301,30.702999,0.61889178,198.19602,0.00004778461
"26233",26233,"viandes, œufs, poissons","poissons crus","Merlu blanc du Cap, surgelé, cru","Shallow-water Cape hake, raw","2",0,"Glacé","LDPE","Pas de préparation",3.68,1.1417634,6.7584234,0.0000015378015,0.60966486,0.13186335,0.0000014358407,2.4943549e-8,3.9902715e-9,0.18945622,0.0003263004,0.046012401,0.50332013,24.7893316,17.536371,0.39950029,96.041355,0.000031190929
"26044",26044,"viandes, œufs, poissons","poissons crus","Merlu, cru","European hake, raw","2",0,"Glacé","PS","Pas de préparation",3.68,1.1373759,6.7648891,0.0000015342699,0.58280952,0.13174114,0.0000014362098,2.4453009e-8,3.9611447e-9,0.1893005,0.00026485281,0.045956182,0.5027837,24.808571,16.491739,0.32821863,95.338698,0.000030275772
"26120",26120,"viandes, œufs, poissons","poissons cuits","Merlu, cuit à l'étouffée","European hake, braised","2",0,"Glacé","PP","Four",3.56,1.4173185000000001,8.2350912,0.0000018828591,1.3107017,0.16081667,0.0000017552721,3.1365885e-8,4.9204907e-9,0.23132739,0.00036340789,0.056187126,0.61437835,30.166548999999996,20.810795,0.36005289,128.66884,0.000041256279
"26048",26048,"viandes, œufs, poissons","poissons crus","Merlu, filet, surgelé, cru","Hake, fillet, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",3.68,1.209417,7.2665387,0.0000015594763,0.89101881,0.13363581,0.0000014588573,2.8448583e-8,4.2397622e-9,0.19200216,0.00084207838,0.046561627,0.50835879,27.6984158,19.511072,0.77332656,110.82547,0.000037244286
"26178",26178,"viandes, œufs, poissons","poissons crus","Mérou, cru","Grouper, raw","2",0,"Glacé","PS","Pas de préparation",3.68,0.8108275500000001,4.2355407,7.7633855e-7,0.4253441,0.064757143,7.255289e-7,6.6341459e-8,3.674589e-9,0.095432237,0.00067731917,0.022498993,0.24428961,22.496671,14.247462,0.55175809,60.601249,0.00016305738
"26242",26242,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Miettes de thon à la tomate, appertisées","Tuna, flaked, in tomato sauce, canned, drained","2",0,"Ambiant (long)","Aluminium","Pas de préparation",2.89,0.77375618,4.8951027,9.8920157e-7,0.54023344,0.080563758,9.0183833e-7,2.4275231e-8,4.350081e-9,0.1172246,0.00060144975,0.028221664,0.31084294,25.617317999999997,14.539526,0.74283619,73.121794,0.000027313755
"26245",26245,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Miettes de thon à l'huile, appertisées","Tuna, flaked, in oil, canned, drained","2",0,"Ambiant (long)","Aluminium","Pas de préparation",2.89,0.97532005,6.082283,0.000001052751,0.57290271,0.083376716,9.5371757e-7,3.1882205e-8,5.3589739e-9,0.12144628,0.0058691712,0.032921417,0.32502595,57.075827,58.829757,3.239932,77.357637,0.000034964199
"30789",30789,"viandes, œufs, poissons","charcuteries","Mortadelle","Mortadella","2",0,"Glacé","PS","Four",2.36,1.2950215999999999,8.9595831,0.0000011455107,4.6184269,0.019587848,0.0000011786013,8.3038619e-8,6.2706553e-9,0.16434633,0.0014587834,0.039016958,0.70156946,117.480275,469.83941,6.5799418,139.72886,0.000034558038
"30797",30797,"viandes, œufs, poissons","charcuteries","Mortadelle pistachée pur porc","Mortadella with pistachios, pure pork","2",0,"Glacé","PS","Four",2.33,1.2950215999999999,8.9595831,0.0000011455107,4.6184269,0.019587848,0.0000011786013,8.3038619e-8,6.2706553e-9,0.16434633,0.0014587834,0.039016958,0.70156946,117.480275,469.83941,6.5799418,139.72886,0.000034558038
"30791",30791,"viandes, œufs, poissons","charcuteries","Mortadelle, porc et boeuf","Pork and beef mortadella","2",0,"Glacé","PS","Four",2.33,1.2950215999999999,8.9595831,0.0000011455107,4.6184269,0.019587848,0.0000011786013,8.3038619e-8,6.2706553e-9,0.16434633,0.0014587834,0.039016958,0.70156946,117.480275,469.83941,6.5799418,139.72886,0.000034558038
"30790",30790,"viandes, œufs, poissons","charcuteries","Mortadelle, pur porc","Mortadella, pure pork","2",0,"Glacé","PS","Four",2.33,1.2950215999999999,8.9595831,0.0000011455107,4.6184269,0.019587848,0.0000011786013,8.3038619e-8,6.2706553e-9,0.16434633,0.0014587834,0.039016958,0.70156946,117.480275,469.83941,6.5799418,139.72886,0.000034558038
"26024",26024,"viandes, œufs, poissons","poissons cuits","Morue, salée, bouillie/cuite à l'eau","Cod, salted, boiled/cooked in water","2",0,"Glacé","PP","Four",3.74,2.33483,13.175866,0.0000028879068,1.6246643,0.27507817,0.0000030057262,4.7818297e-8,8.7049027e-9,0.39683923,0.00051752449,0.096100299,1.0510052,47.720895999999996,30.847379,0.53871628,198.54272,0.000048682636
"26098",26098,"viandes, œufs, poissons","poissons crus","Morue, salée, sèche","Cod, salted, dried","2",0,"Glacé","PS","Pas de préparation",3.78,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"10014",10014,"viandes, œufs, poissons","mollusques et crustacés crus","Moule commune, crue","Mussel, common, raw","2",0,"Glacé","PS","Pas de préparation",2.85,0.45719499999999996,4.9362915,5.6692356e-7,1.0953669,0.027780443,1.7896821e-7,1.9504554e-8,2.0418798e-9,0.026245161,0.00057057519,0.010043356,0.098030545,19.550204899999997,245.11066,1.0941268,77.720061,0.000023727952
"10026",10026,"viandes, œufs, poissons","mollusques et crustacés crus","Moule de Méditerranée, crue","Mediterranean mussel, raw","2",0,"Glacé","PS","Pas de préparation",2.85,0.45719499999999996,4.9362915,5.6692356e-7,1.0953669,0.027780443,1.7896821e-7,1.9504554e-8,2.0418798e-9,0.026245161,0.00057057519,0.010043356,0.098030545,19.550204899999997,245.11066,1.0941268,77.720061,0.000023727952
"10028",10028,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Moule, appertisée, égouttée","Mussel, canned, drained","2",0,"Ambiant (long)","Aluminium","Pas de préparation",2.83,0.65728362,5.3800717,5.917675e-7,0.62669323,0.034406842,2.9296873e-7,3.8394501e-8,2.6271939e-8,0.040170826,0.0032394685,0.012976874,0.13610518,43.95815,301.73585,1.9379788,69.163907,0.000067706878
"10013",10013,"viandes, œufs, poissons","mollusques et crustacés cuits","Moule, bouillie/cuite à l'eau","Mussel, boiled/cooked in water","2",0,"Glacé","PS","Cuisson à l'eau",2.9,0.6286931299999999,6.6632841,7.6080593e-7,2.0510757,0.034798802,2.2804622e-7,2.64708e-8,2.7133564e-9,0.033348759,0.00075276625,0.012527504,0.12207262,26.861522100000002,300.27079,1.3998748,118.44463,0.000034028327
"10081",10081,"viandes, œufs, poissons","produits à base de poissons et produits de la mer","Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée","Mussels, in Catalan-style sauce or marinade (tomatoes), canned, drained","2",0,"Ambiant (long)","Acier","Four",2.86,0.45645563,3.6842881,5.046264e-7,1.9507841,0.028551649,1.7214744e-7,1.7669323e-8,3.3164974e-9,0.028930702,0.0006739268,0.011214002,0.11523934,29.153458999999998,288.51658,1.2383666,79.762812,0.000025058755
"8315",8315,"viandes, œufs, poissons","charcuteries","Mousse de canard","Duck mousse","2",0,"Glacé","PS","Pas de préparation",2.51,0.88181873,6.5600609,5.5244356e-7,1.8183166,0.0160931,7.8858072e-7,7.7565044e-8,5.159698e-9,0.10848031,0.0012569107,0.02804371,0.45705102,114.929736,309.79164,5.9681797,75.975134,0.000025201305
"8313",8313,"viandes, œufs, poissons","charcuteries","Mousse de foie de porc","Pork liver mousse","2",0,"Glacé","PS","Pas de préparation",2.78,0.77323521,5.3841867,5.9930897e-7,2.49365,0.012120965,7.093434e-7,5.5073539e-8,3.8529561e-9,0.098815009,0.00086971132,0.024673616,0.42227771,72.334976,281.19372,4.2827682,79.514982,0.000018988939
"8312",8312,"viandes, œufs, poissons","charcuteries","Mousse de foie de porc supérieure ou Crème de foie","Pork liver mousse, superior quality","2",0,"Glacé","PS","Pas de préparation",2.78,0.77323521,5.3841867,5.9930897e-7,2.49365,0.012120965,7.093434e-7,5.5073539e-8,3.8529561e-9,0.098815009,0.00086971132,0.024673616,0.42227771,72.334976,281.19372,4.2827682,79.514982,0.000018988939
"21003",21003,"viandes, œufs, poissons","viandes crues","Mouton, épaule, crue","Mutton, shoulder, raw","2",0,"Glacé","PS","Pas de préparation",3.17,3.6590455,32.101784,7.2857276e-7,0.99580237,0.051749098,0.0000039162629,4.9167692e-7,1.6477646e-8,0.57750786,0.0020975958,0.12602451,2.5570048,147.25999099999999,3497.0322,9.8246649,74.419071,0.000038303143
"21006",21006,"viandes, œufs, poissons","viandes crues","Mouton, gigot, cru","Mutton, leg, raw","2",0,"Glacé","PS","Pas de préparation",3.17,4.5769943,40.207581,9.1129249e-7,1.2449323,0.064767904,0.0000048959022,6.1480955e-7,2.0607886e-8,0.72193614,0.0026358313,0.15762396,3.1964715,184.444079,4371.3389,12.283618,93.073858,0.000047895172
"21004",21004,"viandes, œufs, poissons","viandes crues","Mouton, pied, cru","Sheep, foot, raw","2",0,"Glacé","PS","Pas de préparation",2.73,2.9924439,26.359484,6.1488087e-7,0.89631608,0.042680557,0.0000031884775,4.0021674e-7,1.3447584e-8,0.46949422,0.0017301,0.10254644,2.0773122,120.571753,2839.1912,8.0544021,65.278245,0.000032018854
"21005",21005,"viandes, œufs, poissons","viandes crues","Mouton, tête, crue","Sheep, head, raw","2",0,"Glacé","PS","Pas de préparation",2.73,2.9924439,26.359484,6.1488087e-7,0.89631608,0.042680557,0.0000031884775,4.0021674e-7,1.3447584e-8,0.46949422,0.0017301,0.10254644,2.0773122,120.571753,2839.1912,8.0544021,65.278245,0.000032018854
"21001",21001,"viandes, œufs, poissons","viandes crues","Mouton, viande, crue","Mutton, meat, raw","2",0,"Glacé","PS","Pas de préparation",3.17,3.6590455,32.101784,7.2857276e-7,0.99580237,0.051749098,0.0000039162629,4.9167692e-7,1.6477646e-8,0.57750786,0.0020975958,0.12602451,2.5570048,147.25999099999999,3497.0322,9.8246649,74.419071,0.000038303143
"26091",26091,"viandes, œufs, poissons","poissons crus","Mulet, cru","Mullet, raw","2",0,"Glacé","PS","Pas de préparation",3.64,1.8887829,10.811196,0.0000023573657,0.83993286,0.22531696,0.0000024602841,3.7926907e-8,7.0604339e-9,0.32484839,0.00039106843,0.078643551,0.86036444,39.184912,24.711319,0.47453714,152.56275,0.000036357675
"26026",26026,"viandes, œufs, poissons","poissons cuits","Mulet, rôti/cuit au four","Mullet, roasted/baked","2",0,"Glacé","PP","Four",3.52,2.33483,13.175866,0.0000028879068,1.6246643,0.27507817,0.0000030057262,4.7818297e-8,8.7049027e-9,0.39683923,0.00051752449,0.096100299,1.0510052,47.720895999999996,30.847379,0.53871628,198.54272,0.000048682636
"25610",25610,"viandes, œufs, poissons","charcuteries","Museau de boeuf en vinaigrette","Ox muzzle in salad dressing sauce","2",0,"Glacé","PS","Pas de préparation",2.21,2.0843046000000003,21.709019,4.6353371e-7,0.80601102,0.032304564,0.0000020419552,3.2340073e-7,9.6785454e-9,0.30293444,0.0012283126,0.068771022,1.3366276,102.76443699999999,1540.4308,4.4290465,51.62833,0.000032464841
"8406",8406,"viandes, œufs, poissons","charcuteries","Museau de porc vinaigrette","Pork snout in salad dressing sauce","2",0,"Glacé","PS","Four",2.92,0.30410215,2.1590079,1.2764193e-7,1.3929177,0.0047950324,2.5334556e-7,1.8182932e-8,1.3843755e-9,0.034440308,0.00030274769,0.0080352406,0.14482318,24.8179895,88.333813,1.4029893,41.640804,0.000010308881
"22060",22060,"viandes, œufs, poissons","œufs","Oeuf de cane, cru","Duck egg, raw","2",0,"Ambiant (moyen)","Carton","Pas de préparation",3.41,0.53566533,3.1682564,1.7953592e-7,0.35812873,0.0087710833,5.9817344e-7,5.2535709e-8,3.3001734e-9,0.083581157,0.00082451737,0.018515518,0.36410635,78.114795,210.51483,4.3686133,20.734338,0.000011048881
"22080",22080,"viandes, œufs, poissons","œufs","Oeuf de dinde, cru","Turkey egg, raw","2",0,"Ambiant (moyen)","Carton","Pas de préparation",3.41,0.47472928,2.7804804,1.5933131e-7,0.31825696,0.0077602759,5.3145485e-7,4.6603508e-8,2.9286756e-9,0.074271557,0.00072675339,0.016416729,0.32355434,69.27127300000001,187.1027,3.8819738,18.408297,0.0000098140111
"22070",22070,"viandes, œufs, poissons","œufs","Oeuf d'oie, cru","Goose egg, raw","2",0,"Ambiant (moyen)","Carton","Pas de préparation",3.41,0.53566533,3.1682564,1.7953592e-7,0.35812873,0.0087710833,5.9817344e-7,5.2535709e-8,3.3001734e-9,0.083581157,0.00082451737,0.018515518,0.36410635,78.114795,210.51483,4.3686133,20.734338,0.000011048881
"22014",22014,"viandes, œufs, poissons","œufs","Oeuf, à la coque","Egg, soft-boiled","2",0,"Glacé","Carton","Cuisson à l'eau",2.44,0.61913036,3.7967248,2.5642197e-7,1.1012432,0.010165064,6.2650685e-7,5.6825028e-8,3.6149518e-9,0.087365712,0.00090604781,0.01940704,0.3776286,82.539856,217.20846,4.765765,42.831952,0.000016882238
"22505",22505,"viandes, œufs, poissons","œufs","Oeuf, au plat, sans matière grasse","Egg, fried without added fat","2",0,"Glacé","Carton","Poêle",2.81,0.5815279600000001,3.467237,2.2075948e-7,0.72048566,0.0097349536,6.2208698e-7,5.5530892e-8,3.5331436e-9,0.086764965,0.00088165931,0.01941126,0.3768297,81.390241,219.48974,4.5265512,30.309728,0.000014210241
"22001",22001,"viandes, œufs, poissons","œufs","Oeuf, blanc (blanc d'oeuf), cru","Egg white, raw","2",0,"Ambiant (moyen)","Carton","Pas de préparation",2.64,0.5937076600000001,3.5083826,1.9483378e-7,0.39146715,0.0096933123,6.6320752e-7,5.8186465e-8,3.6571156e-9,0.092877527,0.00091231594,0.020569165,0.40475671,87.183502,233.20748,4.8470785,22.583128,0.000012144538
"22008",22008,"viandes, œufs, poissons","œufs","Oeuf, blanc (blanc d'oeuf), cuit","Egg white, cooked","2",0,"Glacé","Carton","Poêle",2.64,0.64111569,3.8164192,2.3646466e-7,0.75471173,0.010681737,6.8885263e-7,6.1332102e-8,3.8995895e-9,0.096308856,0.00097179556,0.021519586,0.4185624,90.700406,242.78659,5.0177557,32.207743,0.00001533507
"22004",22004,"viandes, œufs, poissons","œufs","Oeuf, blanc (blanc d'oeuf), en poudre","Egg white, powder","2",0,"Ambiant (moyen)","Carton","Pas de préparation",2.64,0.5467776200000001,4.0162233,2.9161073e-7,0.34996973,0.0090835663,5.3732053e-7,4.9238818e-8,3.1410305e-9,0.075946862,0.00080108387,0.016890854,0.32683079,76.20465300000001,187.35098,3.8800662,37.894364,0.00001159987
"22502",22502,"viandes, œufs, poissons","œufs","Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat","2",0,"Glacé","Carton","Poêle",2.49,0.68642094,4.5195057,2.4680411e-7,0.79527018,0.011544672,7.1194797e-7,6.944828e-8,4.1530354e-9,0.099978417,0.0010116321,0.023442777,0.43431678,94.700722,281.39537,4.9564956,33.578862,0.000016890812
"22000",22000,"viandes, œufs, poissons","œufs","Oeuf, cru","Egg, raw","2",0,"Ambiant (moyen)","Carton","Pas de préparation",2.43,0.53566533,3.1682564,1.7953592e-7,0.35812873,0.0087710833,5.9817344e-7,5.2535709e-8,3.3001734e-9,0.083581157,0.00082451737,0.018515518,0.36410635,78.114795,210.51483,4.3686133,20.734338,0.000011048881
